"날짜","언론사","제목","링크"
"2022.02.24","글로벌이코노믹","[GE마켓워치] ""우크라 사태로 '수렁에 빠진 S&P500' 살 때""","http://www.g-enews.com/ko-kr/news/article/news_all/202202240152491446be84d87674_1/article.html"
"2022.02.24","데일리카","[조재환 칼럼] 이제 모든 전기차 충전소에 ‘점거 수수료’ 도입할 때","http://www.dailycar.co.kr/content/news.html?type=view&autoId=43105"
"2022.02.24","디지털투데이","[데일리픽] 우크라이나發 경제·금융 충격파…금·유가↑ 비트코인↓","http://www.digitaltoday.co.kr/news/articleView.html?idxno=435358"
"2022.02.24","뉴시스","중고차시장도 '친환경차' 성장…엔카닷컴 ""전기차 등록대수 81% 증가""","http://www.newsis.com/view/?id=NISX20220224_0001772191&cID=13001&pID=13000"
"2022.02.24","한국경제","美 충돌평가 '최고 안전등급'…현대차그룹 21개 차종 휩쓸어","https://www.hankyung.com/economy/article/2022022475351"
"2022.02.24","조선일보","헤지펀드 향한 미국 개미의 분노 ‘밈주식’, 1년 성적표는","https://www.chosun.com/economy/mint/2022/02/24/AUZ67JXGAFF7LOQAFOYGKGXXPA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news"
"2022.02.24","오토타임즈","현대차그룹, 美 IIHS 평가서 TSP+ 11개 차종 선정","http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=02&c1=02&c2=02&c3=00&nkey=202202241427251"
"2022.02.24","매일경제","""제발 미 증시 더 폭락해라""…S&P500 ETF 공매도 확 늘었다","http://news.mk.co.kr/newsRead.php?no=178937&year=2022"
"2022.02.24","뉴시스","'3월 개교' 한국에너지공대…첫 신입생 오리엔테이션","http://www.newsis.com/view/?id=NISX20220224_0001771223&cID=10201&pID=10200"
"2022.02.24","매일경제","기술주만 편식하더니…석유 에너지주 급등에 속 쓰린 서학개미","http://news.mk.co.kr/newsRead.php?no=178938&year=2022"
"2022.02.24","파이낸셜뉴스","LG이노텍, 애플서 11조 넘게 벌었다… 1년새 73% 껑충","http://www.fnnews.com/news/202202241745055094"
"2022.02.24","매경이코노미","LG엔솔, 상장후 '최저가' 기록하며 시총 100조 붕괴...지수편입 약발 끝?","https://www.mk.co.kr/economy/view/2022/178622"
"2022.02.24","이데일리","[코스피 마감]러시아 침공에 2650선도 붕괴…개미 1.1조 샀다","http://www.edaily.co.kr/news/newspath.asp?newsid=03430886632233800"
"2022.02.24","에이빙뉴스","[인터뷰] 대한민국 드론 산업의 미래를 만나다. 김영준 파블로항공 대표가 제시한 혁신은?","http://kr.aving.net/news/view.php?articleId=1685742&Branch_ID=kr&rssid=naver&mn_name=news"
"2022.02.24","매일경제","""이젠 오를 줄 알았는데""…3배 레버리지 베팅한 서학개미 눈물","http://news.mk.co.kr/newsRead.php?no=176825&year=2022"
"2022.02.24","머니투데이","우크라 침공에 주식·코인 '와르르'…금·원유값은 치솟는다","http://news.mt.co.kr/mtview.php?no=2022022414085568316"
"2022.02.24","뉴스1","[뉴욕마감]3대 지수 조정…나스닥 약세장 진입 '목전'","https://www.news1.kr/articles/?4595002"
"2022.02.24","이데일리","'시계제로' LG엔솔 시총 100조 붕괴…하루만에 6조 증발","http://www.edaily.co.kr/news/newspath.asp?newsid=03916326632233800"
"2022.02.24","연합뉴스","블록체인 규제 자유 특구 부산에 혁신 기업 몰려든다","http://yna.kr/AKR20220223150500051?did=1195m"
"2022.02.24","조선비즈","코스피 2680선에서 등락…美 “러시아, 오늘 밤 우크라이나 전면 침공 가능성”","https://biz.chosun.com/stock/market_trend/2022/02/24/UOI5T3WDE5CXJBWJFUMQT5F464/?utm_source=naver&utm_medium=original&utm_campaign=biz"
"2022.02.24","뉴시스","한미 증시 디커플링 시작되나","http://www.newsis.com/view/?id=NISX20220223_0001770471&cID=10403&pID=15000"
"2022.02.24","파이낸셜뉴스","러시아 우크라이나 침공 임박 뉴욕증시 하락, 금값 최고치","http://www.fnnews.com/news/202202240654172732"
"2022.02.24","머니투데이","""1회 충전 400km↑달린다""...3000만원대 전기차로 '르·쌍·쉐' 부활?","http://news.mt.co.kr/mtview.php?no=2022022315122923315"
"2022.02.24","시사저널이코노미","수입차협회 15대 회장에 틸 셰어 아우디폴크스바겐그룹 사장","http://www.sisajournal-e.com/news/articleView.html?idxno=255828"
"2022.02.24","서울경제","美, 러·독 가스관 주관사 제재…나스닥 -2.57% [데일리 국제금융시장]","https://www.sedaily.com/NewsView/2629JSTGAP"
"2022.02.24","아시아경제","[뉴욕증시]연중 최저치 찍은 다우…우크라 전쟁 공포감에 '털썩'","https://view.asiae.co.kr/article/2022022406255366299"
"2022.02.24","국민일보","우크라이나발 대형 악재… 증시는 어디까지 떨어질까","http://news.kmib.co.kr/article/view.asp?arcid=0016807803&code=61141111&cp=nv"
"2022.02.24","쿠키뉴스","전기차 보조금 100% 지급에 전기차 출시 '봇물'","http://www.kukinews.com/newsView/kuk202202230217"
"2022.02.24","이데일리","“미·러, 향후 1~2주 최대 고비”…움츠린 비트코인","http://www.edaily.co.kr/news/newspath.asp?newsid=01377606632233800"
"2022.02.24","뉴스1","리비안 신규 공장 건설 지역 주민 반대로 위기, 8% 급락(상보)","https://www.news1.kr/articles/?4594998"
"2022.02.24","매일경제","""LG엔솔 시총 100조 깨졌다""…2차전지주, 러시아 우크라이나 침공에 '휘청'","http://news.mk.co.kr/newsRead.php?no=178776&year=2022"
"2022.02.24","한국경제TV","2월 24일 미국증시 장중시황...우크라이나 사태 주시","https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202202240011&t=NNv"
"2022.02.24","조세일보","[가상화폐 시세] 비트코인, 우크라 비상사태 선포에 4500만원대... 1.28% 하락","http://www.joseilbo.com/news/news_read.php?uid=447259&class=18&grp="
"2022.02.24","조선비즈","뉴욕 증시, 우크라이나 사태에 하락 마감… 다우 1.38%↓","https://biz.chosun.com/international/international_economy/2022/02/24/TXDNUUKC2RE5TN2KWAHL4AZHLE/?utm_source=naver&utm_medium=original&utm_campaign=biz"
"2022.02.24","아시아경제","[굿모닝 증시] 우크라이나 사태 속 본질은 인플레이션 확대","https://view.asiae.co.kr/article/2022022408083404668"
"2022.02.24","아주경제","뉴욕증시, 베어마켓 불가피? 악재 장기화 우려","https://www.ajunews.com/view/20220224101148027"
"2022.02.24","엘르","당신의 직업은 AI에게 안 뺏길 것 같나요?_돈쓸신잡 #34","http://www.elle.co.kr/article/64141"
"2022.02.24","비즈니스포스트","LG전자 블록체인과 의료기기에서 새 길 찾아, 암호자산 활용도 추진","https://www.businesspost.co.kr/BP?command=article_view&num=272723"
"2022.02.24","이투데이","[상보] 뉴욕증시, 우크라이나 전운 고조에 하락...나스닥 2.57%↓","https://www.etoday.co.kr/news/view/2108662"
"2022.02.24","뉴스토마토","고속도로 2400km 자율차 인프라 구축…데이터 '융복합헬스케어' 지원","http://www.newstomato.com/ReadNews.aspx?no=1107954&inflow=N"
"2022.02.24","뉴스핌","[뉴욕증시] 우크라 위기 고조 하락...나스닥 2.57%↓","http://www.newspim.com/news/view/20220224000017"
"2022.02.24","SBS Biz","[글로벌 마켓] “러 제재 수위 약화”…뉴욕증시, 긴장 지속에 또 하락","https://biz.sbs.co.kr/article_hub/20000052026?division=NAVER"
"2022.02.24","월간조선","문재인 정부가 5년간 고사시킨 한국 암호화폐 | 천재들이 선도하는 한국 블록체인, 발목 잡는 정부","http://monthly.chosun.com/client/news/viw.asp?ctcd=B&nNewsNumb=202203100033"
"2022.02.24","여성신문","뉴욕증시, 우크라이나 공방에 하락... 나스닥, 닷새째 내려","http://www.womennews.co.kr/news/articleView.html?idxno=220534"
"2022.02.24","SBS Biz","[서학개미 뭐샀나] 우크라 위기는 매수 기회?…서학개미 매수 행렬 지속","https://biz.sbs.co.kr/article_hub/20000052027?division=NAVER"
"2022.02.24","쿠키뉴스","뉴욕증시, 러·우크라 불안에 하락…다우·나스닥 ‘연중 최저’","http://www.kukinews.com/newsView/kuk202202240007"
"2022.02.24","뉴스1","메리츠證 ""낙폭과대 성장주 반등 기대…2차전지 ·게임주""","https://www.news1.kr/articles/?4595071"
"2022.02.24","서울와이어","현대차그룹, 중국사업 고전… '전기차'로 활로 모색","http://www.seoulwire.com/news/articleView.html?idxno=463024"
"2022.02.24","서울경제","美, 러·독 가스관 주관사 제재…나스닥 -2.57% [데일리 국제금융시장]","https://www.sedaily.com/NewsView/2629JSTGAP"
"2022.02.24","아시아경제","[뉴욕증시]연중 최저치 찍은 다우…우크라 전쟁 공포감에 '털썩'","https://view.asiae.co.kr/article/2022022406255366299"
"2022.02.24","뉴스핌","3월 개교 한국에너지공대 신입생 오리엔테이션 진행","http://www.newspim.com/news/view/20220224000456"
"2022.02.24","국민일보","우크라이나발 대형 악재… 증시는 어디까지 떨어질까","http://news.kmib.co.kr/article/view.asp?arcid=0016807803&code=61141111&cp=nv"
"2022.02.24","쿠키뉴스","전기차 보조금 100% 지급에 전기차 출시 '봇물'","http://www.kukinews.com/newsView/kuk202202230217"
"2022.02.24","연합인포맥스","포드 CEO ""전기차 분사 계획 없다""","http://news.einfomax.co.kr/news/articleView.html?idxno=4200286"
"2022.02.24","이데일리","“미·러, 향후 1~2주 최대 고비”…움츠린 비트코인","http://www.edaily.co.kr/news/newspath.asp?newsid=01377606632233800"
"2022.02.24","뉴스1","리비안 신규 공장 건설 지역 주민 반대로 위기, 8% 급락(상보)","https://www.news1.kr/articles/?4594998"
"2022.02.24","한국경제TV","'2억원 넘는 전기차' 루시드, 200대 리콜…주가 급락","http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202202240101&t=NN"
"2022.02.24","매일경제","""LG엔솔 시총 100조 깨졌다""…2차전지주, 러시아 우크라이나 침공에 '휘청'","http://news.mk.co.kr/newsRead.php?no=178776&year=2022"
"2022.02.24","매일경제","""LG엔솔 시총 100조 깨졌다""…2차전지주, 러시아 우크라이나 침공에 '휘청'","http://news.mk.co.kr/newsRead.php?no=178776&year=2022"
"2022.02.24","톱스타뉴스","미국 뉴욕증시, 러시아-우크라이나 우려에 하락…S&P 1.84%↓·나스닥 2.57%↓·다우 1.38%↓","http://www.topstarnews.net/news/articleView.html?idxno=14672990"
"2022.02.24","MTN","뉴욕증시, 우크라 위기에 일제 하락…나스닥 2.57%↓","https://news.mtn.co.kr/news-detail/2022022407225478991"
"2022.02.24","한국경제TV","2월 24일 미국증시 장중시황...우크라이나 사태 주시","https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202202240011&t=NNv"
"2022.02.24","조세일보","[가상화폐 시세] 비트코인, 우크라 비상사태 선포에 4500만원대... 1.28% 하락","http://www.joseilbo.com/news/news_read.php?uid=447259&class=18&grp="
"2022.02.24","매일경제","부산, 블록체인 기업 몰려 문전성시","http://news.mk.co.kr/newsRead.php?no=179160&year=2022"
"2022.02.24","조선비즈","뉴욕 증시, 우크라이나 사태에 하락 마감… 다우 1.38%↓","https://biz.chosun.com/international/international_economy/2022/02/24/TXDNUUKC2RE5TN2KWAHL4AZHLE/?utm_source=naver&utm_medium=original&utm_campaign=biz"
"2022.02.24","뉴시스","뉴욕 증시, 우크라 위기 심화속 하락…다우지수 1.38%↓","http://www.newsis.com/view/?id=NISX20220224_0001770814&cID=10101&pID=10100"
"2022.02.24","아시아경제","[굿모닝 증시] 우크라이나 사태 속 본질은 인플레이션 확대","https://view.asiae.co.kr/article/2022022408083404668"
"2022.02.24","아주경제","뉴욕증시, 베어마켓 불가피? 악재 장기화 우려","https://www.ajunews.com/view/20220224101148027"
"2022.02.24","엘르","당신의 직업은 AI에게 안 뺏길 것 같나요?_돈쓸신잡 #34","http://www.elle.co.kr/article/64141"
"2022.02.24","헬로티","전기차 보조금 효과 지속 전망...""정책 실익 높이는 방안 모색해야“","https://www.hellot.net/news/article.html?no=66011"
"2022.02.24","비즈니스포스트","LG전자 블록체인과 의료기기에서 새 길 찾아, 암호자산 활용도 추진","https://www.businesspost.co.kr/BP?command=article_view&num=272723"
"2022.02.24","동아일보","엔카 전기차 등록대수 81% 증가 … 하이브리드 시세 강세","https://www.donga.com/news/article/all/20220224/112018940/2"
"2022.02.24","이투데이","[상보] 뉴욕증시, 우크라이나 전운 고조에 하락...나스닥 2.57%↓","https://www.etoday.co.kr/news/view/2108662"
"2022.02.24","뉴스토마토","고속도로 2400km 자율차 인프라 구축…데이터 '융복합헬스케어' 지원","http://www.newstomato.com/ReadNews.aspx?no=1107954&inflow=N"
"2022.02.24","뉴스핌","[뉴욕증시] 우크라 위기 고조 하락...나스닥 2.57%↓","http://www.newspim.com/news/view/20220224000017"
"2022.02.24","SBS Biz","[글로벌 마켓] “러 제재 수위 약화”…뉴욕증시, 긴장 지속에 또 하락","https://biz.sbs.co.kr/article_hub/20000052026?division=NAVER"
"2022.02.24","엠투데이","폴스타코리아, 폴스타2 사양 조정. 140만원 낮춘 '파일럿 라이트 팩'내놔","http://www.autodaily.co.kr/news/articleView.html?idxno=431968"
"2022.02.24","월간조선","문재인 정부가 5년간 고사시킨 한국 암호화폐 | 천재들이 선도하는 한국 블록체인, 발목 잡는 정부","http://monthly.chosun.com/client/news/viw.asp?ctcd=B&nNewsNumb=202203100033"
"2022.02.24","여성신문","뉴욕증시, 우크라이나 공방에 하락... 나스닥, 닷새째 내려","http://www.womennews.co.kr/news/articleView.html?idxno=220534"
"2022.02.24","SBS Biz","[서학개미 뭐샀나] 우크라 위기는 매수 기회?…서학개미 매수 행렬 지속","https://biz.sbs.co.kr/article_hub/20000052027?division=NAVER"
"2022.02.24","Queen","뉴욕증시, 우크라 비상사태 선포에 일제 하락…나스닥 2.57%↓ 다우 1.38%↓","http://www.queen.co.kr/news/articleView.html?idxno=372942"
"2022.02.24","쿠키뉴스","뉴욕증시, 러·우크라 불안에 하락…다우·나스닥 ‘연중 최저’","http://www.kukinews.com/newsView/kuk202202240007"
"2022.02.24","뉴스1","메리츠證 ""낙폭과대 성장주 반등 기대…2차전지 ·게임주""","https://www.news1.kr/articles/?4595071"
"2022.02.24","서울와이어","현대차그룹, 중국사업 고전… '전기차'로 활로 모색","http://www.seoulwire.com/news/articleView.html?idxno=463024"
"2022.02.24","조선비즈","獨 폭스바겐, 포르쉐 IPO 추진...전기차·배터리 투자 확대","https://biz.chosun.com/international/international_economy/2022/02/24/4T5EHV3ZQZFSLKVYK6F4XO4KBM/?utm_source=naver&utm_medium=original&utm_campaign=biz"
"2022.02.24","이데일리","설마했던 러 우크라 침공에 증시도 폭삭…유가·금값↑","http://www.edaily.co.kr/news/newspath.asp?newsid=04260726632233800"
"2022.02.24","톱스타뉴스","미국 뉴욕증시, 러시아 우크라이나 사태 주시 속에 혼조…S&P 0.13%↑·나스닥 0.00%↓·다우 0.04%↑","http://www.topstarnews.net/news/articleView.html?idxno=14672980"
"2022.02.24","비즈니스포스트","뉴욕증시 3대 지수 다 내려, 러시아의 우크라이나 침공 우려 확대","https://www.businesspost.co.kr/BP?command=article_view&num=272655"
"2022.02.24","이코노믹리뷰","[뉴욕증시포커스] 우크라이나 긴장감 확대에 하락…나스닥 2.57%↓","http://www.econovill.com/news/articleView.html?idxno=566537"
